"","station_id","stationname","date","daytype","rides","yearNumber"
"573126",40890,"O'Hare Airport","02/11/2010","W",7295,"2010"
"573304",40890,"O'Hare Airport","01/06/2002","U",6053,"2002"
"573506",40890,"O'Hare Airport","02/19/2014","W",8360,"2014"
"574126",40890,"O'Hare Airport","07/17/2013","W",10314,"2013"
"574255",40890,"O'Hare Airport","06/17/2009","W",8459,"2009"
"574370",40890,"O'Hare Airport","12/26/2007","W",10388,"2007"
"574443",40890,"O'Hare Airport","05/29/2016","U",10207,"2016"
"574538",40890,"O'Hare Airport","08/25/2015","W",11206,"2015"
"574555",40890,"O'Hare Airport","06/10/2017","A",10512,"2017"
"575194",40890,"O'Hare Airport","04/05/2010","W",8686,"2010"
"575473",40890,"O'Hare Airport","04/30/2011","A",7235,"2011"
"575873",40890,"O'Hare Airport","02/09/2017","W",8593,"2017"
"576023",40890,"O'Hare Airport","12/26/2009","A",6622,"2009"
"576171",40890,"O'Hare Airport","03/09/2008","U",7109,"2008"
"576316",40890,"O'Hare Airport","03/13/2009","W",9975,"2009"
"576409",40890,"O'Hare Airport","12/09/2008","W",6827,"2008"
"576678",40890,"O'Hare Airport","10/13/2008","W",9748,"2008"
"576812",40890,"O'Hare Airport","06/05/2009","W",10326,"2009"
"577088",40890,"O'Hare Airport","04/09/2005","A",6698,"2005"
"577131",40890,"O'Hare Airport","12/24/2006","U",6173,"2006"
"577137",40890,"O'Hare Airport","07/31/2010","A",8410,"2010"
"577151",40890,"O'Hare Airport","10/13/2006","W",11938,"2006"
"577455",40890,"O'Hare Airport","05/03/2015","U",11876,"2015"
"578080",40890,"O'Hare Airport","07/29/2004","W",9897,"2004"
"578141",40890,"O'Hare Airport","12/09/2011","W",10226,"2011"
"578151",40890,"O'Hare Airport","06/19/2008","W",10314,"2008"
"578222",40890,"O'Hare Airport","03/21/2015","A",8621,"2015"
"578347",40890,"O'Hare Airport","01/12/2012","W",8987,"2012"
"578379",40890,"O'Hare Airport","06/14/2015","U",12015,"2015"
"578540",40890,"O'Hare Airport","04/11/2016","W",11555,"2016"
"578565",40890,"O'Hare Airport","03/06/2015","W",10757,"2015"
"578663",40890,"O'Hare Airport","10/21/2012","U",9812,"2012"
"578679",40890,"O'Hare Airport","07/21/2011","W",11405,"2011"
"578840",40890,"O'Hare Airport","12/07/2001","W",8002,"2001"
"578984",40890,"O'Hare Airport","07/30/2009","W",10185,"2009"
"579228",40890,"O'Hare Airport","04/22/2015","W",10229,"2015"
"579591",40890,"O'Hare Airport","01/01/2001","U",6383,"2001"
"579601",40890,"O'Hare Airport","12/24/2016","A",6870,"2016"
"579617",40890,"O'Hare Airport","05/10/2008","A",6365,"2008"
"579676",40890,"O'Hare Airport","04/15/2012","U",7894,"2012"
"580218",40890,"O'Hare Airport","01/21/2012","A",7456,"2012"
"580370",40890,"O'Hare Airport","05/07/2010","W",8626,"2010"
"580457",40890,"O'Hare Airport","07/25/2001","W",8947,"2001"
"580569",40890,"O'Hare Airport","11/05/2013","W",8927,"2013"
"580609",40890,"O'Hare Airport","12/07/2005","W",8039,"2005"
"580924",40890,"O'Hare Airport","11/10/2002","U",6900,"2002"
"581079",40890,"O'Hare Airport","05/16/2003","W",9559,"2003"
"581244",40890,"O'Hare Airport","06/04/2002","W",7301,"2002"
"581660",40890,"O'Hare Airport","05/23/2001","W",8345,"2001"
"581952",40890,"O'Hare Airport","06/30/2015","W",11027,"2015"
"582002",40890,"O'Hare Airport","06/23/2002","U",7938,"2002"
"582034",40890,"O'Hare Airport","09/13/2012","W",11466,"2012"
"582406",40890,"O'Hare Airport","11/17/2017","W",12389,"2017"
"582415",40890,"O'Hare Airport","09/06/2010","U",11527,"2010"
"582438",40890,"O'Hare Airport","06/16/2014","W",11362,"2014"
"582673",40890,"O'Hare Airport","05/04/2002","A",6266,"2002"
"582699",40890,"O'Hare Airport","06/17/2005","W",11334,"2005"
"583052",40890,"O'Hare Airport","05/30/2008","W",9613,"2008"
"583257",40890,"O'Hare Airport","09/19/2004","U",8478,"2004"
"583310",40890,"O'Hare Airport","05/12/2005","W",9486,"2005"
"583786",40890,"O'Hare Airport","09/18/2008","W",9952,"2008"
"583873",40890,"O'Hare Airport","06/29/2012","W",11506,"2012"
"583972",40890,"O'Hare Airport","01/21/2008","W",7823,"2008"
"584053",40890,"O'Hare Airport","09/24/2006","U",8538,"2006"
"584092",40890,"O'Hare Airport","08/17/2013","A",8861,"2013"
"584424",40890,"O'Hare Airport","08/10/2007","W",11139,"2007"
"584538",40890,"O'Hare Airport","05/25/2010","W",8575,"2010"
"584626",40890,"O'Hare Airport","10/13/2011","W",11146,"2011"
"585076",40890,"O'Hare Airport","05/02/2015","A",9381,"2015"
"585094",40890,"O'Hare Airport","02/06/2014","W",8694,"2014"
"585362",40890,"O'Hare Airport","08/02/2002","W",10069,"2002"
"585384",40890,"O'Hare Airport","12/23/2015","W",9396,"2015"
"585524",40890,"O'Hare Airport","06/06/2002","W",8675,"2002"
"586038",40890,"O'Hare Airport","07/14/2015","W",11351,"2015"
"586169",40890,"O'Hare Airport","05/12/2012","A",7685,"2012"
"586389",40890,"O'Hare Airport","03/12/2002","W",6817,"2002"
"586611",40890,"O'Hare Airport","04/23/2004","W",9250,"2004"
"586652",40890,"O'Hare Airport","08/02/2007","W",12598,"2007"
"586757",40890,"O'Hare Airport","06/27/2006","W",9427,"2006"
"586987",40890,"O'Hare Airport","09/29/2004","W",8726,"2004"
"587370",40890,"O'Hare Airport","06/17/2007","U",8511,"2007"
"587543",40890,"O'Hare Airport","09/03/2005","A",8894,"2005"
"587762",40890,"O'Hare Airport","12/21/2016","W",9005,"2016"
"588123",40890,"O'Hare Airport","11/30/2010","W",8769,"2010"
"588173",40890,"O'Hare Airport","03/12/2012","W",9396,"2012"
"588245",40890,"O'Hare Airport","01/19/2001","W",8130,"2001"
"588326",40890,"O'Hare Airport","08/08/2002","W",9212,"2002"
"588563",40890,"O'Hare Airport","03/30/2006","W",7987,"2006"
"588798",40890,"O'Hare Airport","10/29/2015","W",13117,"2015"
"589174",40890,"O'Hare Airport","11/22/2005","W",9063,"2005"
"589521",40890,"O'Hare Airport","02/20/2017","W",9931,"2017"
"589679",40890,"O'Hare Airport","05/14/2006","U",8656,"2006"
"589701",40890,"O'Hare Airport","04/24/2011","U",8484,"2011"
"589938",40890,"O'Hare Airport","08/24/2011","W",10016,"2011"
"590039",40890,"O'Hare Airport","01/05/2015","W",9106,"2015"
"590073",40890,"O'Hare Airport","09/17/2011","A",8417,"2011"
"590078",40890,"O'Hare Airport","08/10/2002","A",7848,"2002"
"590172",40890,"O'Hare Airport","01/09/2014","W",10030,"2014"
"590195",40890,"O'Hare Airport","12/20/2013","W",9444,"2013"
"590523",40890,"O'Hare Airport","01/20/2007","A",6869,"2007"
"590606",40890,"O'Hare Airport","06/15/2011","W",10404,"2011"
"590711",40890,"O'Hare Airport","10/23/2016","U",10870,"2016"
"590750",40890,"O'Hare Airport","12/20/2012","W",9122,"2012"
"591037",40890,"O'Hare Airport","01/12/2010","W",6611,"2010"
"591104",40890,"O'Hare Airport","08/03/2011","W",10898,"2011"
"591129",40890,"O'Hare Airport","10/07/2016","W",17937,"2016"
"591139",40890,"O'Hare Airport","02/11/2007","U",6854,"2007"
"591188",40890,"O'Hare Airport","10/11/2012","W",11056,"2012"
"591770",40890,"O'Hare Airport","09/02/2001","U",7083,"2001"
"591835",40890,"O'Hare Airport","03/09/2015","W",10048,"2015"
"591940",40890,"O'Hare Airport","01/28/2006","A",5963,"2006"
"591942",40890,"O'Hare Airport","08/10/2013","A",9305,"2013"
"592229",40890,"O'Hare Airport","10/20/2012","A",8765,"2012"
"592350",40890,"O'Hare Airport","07/29/2014","W",10234,"2014"
"592443",40890,"O'Hare Airport","11/24/2010","W",9506,"2010"
"592570",40890,"O'Hare Airport","06/23/2015","W",11884,"2015"
"592596",40890,"O'Hare Airport","07/28/2015","W",11949,"2015"
"592765",40890,"O'Hare Airport","10/04/2015","U",12169,"2015"
"593216",40890,"O'Hare Airport","11/06/2017","W",11710,"2017"
"593388",40890,"O'Hare Airport","12/27/2003","A",7367,"2003"
"593418",40890,"O'Hare Airport","08/19/2011","W",12677,"2011"
"593492",40890,"O'Hare Airport","08/13/2001","W",10557,"2001"
"593807",40890,"O'Hare Airport","12/13/2006","W",8897,"2006"
"594074",40890,"O'Hare Airport","12/13/2016","W",9614,"2016"
"594118",40890,"O'Hare Airport","12/27/2006","W",10712,"2006"
"594141",40890,"O'Hare Airport","02/11/2011","W",8434,"2011"
"594485",40890,"O'Hare Airport","04/24/2012","W",8923,"2012"
"594579",40890,"O'Hare Airport","02/06/2016","A",7530,"2016"
"595067",40890,"O'Hare Airport","08/11/2017","W",14678,"2017"
"595075",40890,"O'Hare Airport","02/13/2009","W",8692,"2009"
"595305",40890,"O'Hare Airport","08/06/2006","U",10034,"2006"
"595612",40890,"O'Hare Airport","12/18/2012","W",9005,"2012"
"595616",40890,"O'Hare Airport","04/10/2016","U",9320,"2016"
"595938",40890,"O'Hare Airport","07/19/2007","W",10966,"2007"
"596141",40890,"O'Hare Airport","03/03/2014","W",8797,"2014"
"596154",40890,"O'Hare Airport","02/04/2001","U",5950,"2001"
"596180",40890,"O'Hare Airport","11/22/2002","W",9124,"2002"
"596673",40890,"O'Hare Airport","07/28/2013","U",10037,"2013"
"596951",40890,"O'Hare Airport","05/05/2003","W",8358,"2003"
"596986",40890,"O'Hare Airport","01/17/2003","W",8144,"2003"
"597061",40890,"O'Hare Airport","08/28/2015","W",14556,"2015"
"597158",40890,"O'Hare Airport","07/12/2012","W",12237,"2012"
"597462",40890,"O'Hare Airport","01/29/2007","W",8266,"2007"
"597501",40890,"O'Hare Airport","11/28/2010","U",12393,"2010"
"597565",40890,"O'Hare Airport","09/30/2005","W",11311,"2005"
"597585",40890,"O'Hare Airport","04/01/2002","W",8557,"2002"
"597740",40890,"O'Hare Airport","07/24/2004","A",7669,"2004"
"597831",40890,"O'Hare Airport","03/26/2006","U",9439,"2006"
"598089",40890,"O'Hare Airport","12/30/2010","W",10532,"2010"
"598220",40890,"O'Hare Airport","08/19/2009","W",8382,"2009"
"598471",40890,"O'Hare Airport","08/10/2012","W",13437,"2012"
"598984",40890,"O'Hare Airport","01/24/2012","W",7669,"2012"
"599008",40890,"O'Hare Airport","10/23/2010","A",7578,"2010"
"599079",40890,"O'Hare Airport","09/11/2013","W",9227,"2013"
"599104",40890,"O'Hare Airport","03/28/2005","W",10052,"2005"
"599137",40890,"O'Hare Airport","06/06/2015","A",9504,"2015"
"599346",40890,"O'Hare Airport","04/08/2010","W",8321,"2010"
"599680",40890,"O'Hare Airport","10/01/2016","A",9727,"2016"
"599794",40890,"O'Hare Airport","11/26/2012","W",12431,"2012"
"600182",40890,"O'Hare Airport","07/28/2017","W",13720,"2017"
"600289",40890,"O'Hare Airport","07/29/2011","W",11537,"2011"
"601229",40890,"O'Hare Airport","09/13/2007","W",9085,"2007"
"601513",40890,"O'Hare Airport","01/24/2003","W",7888,"2003"
"601522",40890,"O'Hare Airport","12/17/2014","W",9203,"2014"
"602055",40890,"O'Hare Airport","05/08/2006","W",9772,"2006"
"602074",40890,"O'Hare Airport","12/01/2001","A",5661,"2001"
"602144",40890,"O'Hare Airport","03/23/2003","U",7085,"2003"
"602201",40890,"O'Hare Airport","04/06/2009","W",8613,"2009"
"602206",40890,"O'Hare Airport","10/29/2007","W",9181,"2007"
"602263",40890,"O'Hare Airport","04/22/2006","A",7501,"2006"
"602273",40890,"O'Hare Airport","08/22/2014","W",13066,"2014"
"602437",40890,"O'Hare Airport","11/22/2016","W",9808,"2016"
"602523",40890,"O'Hare Airport","12/17/2003","W",7354,"2003"
"602776",40890,"O'Hare Airport","02/26/2007","W",9441,"2007"
"602783",40890,"O'Hare Airport","01/19/2017","W",9201,"2017"
"602948",40890,"O'Hare Airport","07/19/2013","W",13974,"2013"
"602998",40890,"O'Hare Airport","05/27/2008","W",10157,"2008"
"603418",40890,"O'Hare Airport","01/10/2017","W",9197,"2017"
"603466",40890,"O'Hare Airport","02/14/2002","W",6940,"2002"
"603577",40890,"O'Hare Airport","12/08/2003","W",7617,"2003"
"603833",40890,"O'Hare Airport","01/07/2009","W",7026,"2009"
"603982",40890,"O'Hare Airport","05/08/2011","U",8215,"2011"
"604168",40890,"O'Hare Airport","06/10/2007","U",9182,"2007"
"604185",40890,"O'Hare Airport","01/14/2017","A",7807,"2017"
"604256",40890,"O'Hare Airport","07/03/2015","U",13219,"2015"
"604265",40890,"O'Hare Airport","11/29/2010","W",11558,"2010"
"604563",40890,"O'Hare Airport","10/18/2014","A",9173,"2014"
"604588",40890,"O'Hare Airport","12/04/2016","U",8023,"2016"
"604707",40890,"O'Hare Airport","04/30/2002","W",7117,"2002"
"605167",40890,"O'Hare Airport","09/10/2002","W",7885,"2002"
"605394",40890,"O'Hare Airport","06/15/2006","W",10932,"2006"
"605637",40890,"O'Hare Airport","03/08/2011","W",8429,"2011"
"605950",40890,"O'Hare Airport","05/05/2011","W",9282,"2011"
"606055",40890,"O'Hare Airport","07/15/2015","W",11716,"2015"
"606116",40890,"O'Hare Airport","12/25/2004","U",4934,"2004"
"606182",40890,"O'Hare Airport","12/28/2015","W",11831,"2015"
"606222",40890,"O'Hare Airport","03/07/2012","W",7786,"2012"
"606335",40890,"O'Hare Airport","07/15/2017","A",9848,"2017"
"606377",40890,"O'Hare Airport","08/04/2009","W",8354,"2009"
"606380",40890,"O'Hare Airport","03/01/2006","W",7790,"2006"
"606477",40890,"O'Hare Airport","07/14/2008","W",0,"2008"
"606651",40890,"O'Hare Airport","07/13/2002","A",6906,"2002"
"607184",40890,"O'Hare Airport","10/26/2001","W",8495,"2001"
"607401",40890,"O'Hare Airport","10/08/2001","W",8257,"2001"
"607573",40890,"O'Hare Airport","08/26/2007","U",7768,"2007"
"607887",40890,"O'Hare Airport","11/26/2015","U",7682,"2015"
"608312",40890,"O'Hare Airport","04/08/2011","W",9050,"2011"
"608391",40890,"O'Hare Airport","09/21/2006","W",10048,"2006"
"608534",40890,"O'Hare Airport","04/16/2016","A",9161,"2016"
"608647",40890,"O'Hare Airport","08/11/2007","A",7683,"2007"
"609136",40890,"O'Hare Airport","12/08/2011","W",9116,"2011"
"609202",40890,"O'Hare Airport","07/18/2012","W",9462,"2012"
"609219",40890,"O'Hare Airport","11/25/2008","W",8088,"2008"
"609269",40890,"O'Hare Airport","01/03/2015","A",7910,"2015"
"609391",40890,"O'Hare Airport","11/20/2016","U",9050,"2016"
"609434",40890,"O'Hare Airport","02/20/2001","W",7874,"2001"
"609490",40890,"O'Hare Airport","05/25/2015","U",12818,"2015"
"609560",40890,"O'Hare Airport","11/09/2010","W",7818,"2010"
"609830",40890,"O'Hare Airport","06/27/2015","A",9911,"2015"
"609967",40890,"O'Hare Airport","04/26/2017","W",10158,"2017"
"610050",40890,"O'Hare Airport","12/21/2002","A",6195,"2002"
"610063",40890,"O'Hare Airport","03/07/2009","A",6099,"2009"
"610102",40890,"O'Hare Airport","09/15/2003","W",8911,"2003"
"610135",40890,"O'Hare Airport","09/25/2017","W",12043,"2017"
"610301",40890,"O'Hare Airport","05/04/2014","U",8846,"2014"
"610401",40890,"O'Hare Airport","02/04/2014","W",7632,"2014"
"610517",40890,"O'Hare Airport","11/21/2017","W",10528,"2017"
"610540",40890,"O'Hare Airport","09/15/2011","W",10701,"2011"
"610724",40890,"O'Hare Airport","01/06/2013","U",8053,"2013"
"610762",40890,"O'Hare Airport","09/16/2007","U",8507,"2007"
"610764",40890,"O'Hare Airport","04/27/2011","W",8546,"2011"
"610874",40890,"O'Hare Airport","08/31/2005","W",8741,"2005"
"610884",40890,"O'Hare Airport","09/18/2003","W",8690,"2003"
"611340",40890,"O'Hare Airport","11/11/2007","U",7169,"2007"
"611437",40890,"O'Hare Airport","09/05/2001","W",8701,"2001"
"611636",40890,"O'Hare Airport","12/28/2011","W",10437,"2011"
"611780",40890,"O'Hare Airport","04/23/2007","W",9386,"2007"
"611858",40890,"O'Hare Airport","02/07/2004","A",5568,"2004"
"611972",40890,"O'Hare Airport","04/16/2009","W",8644,"2009"
"612020",40890,"O'Hare Airport","06/21/2010","W",9454,"2010"
"612026",40890,"O'Hare Airport","02/13/2013","W",7597,"2013"
"612446",40890,"O'Hare Airport","05/28/2009","W",8977,"2009"
"612946",40890,"O'Hare Airport","03/17/2015","W",8942,"2015"
"612972",40890,"O'Hare Airport","04/15/2013","W",9861,"2013"
"612973",40890,"O'Hare Airport","10/30/2014","W",11253,"2014"
"613266",40890,"O'Hare Airport","05/24/2016","W",11583,"2016"
"613283",40890,"O'Hare Airport","06/23/2004","W",8919,"2004"
"613293",40890,"O'Hare Airport","08/30/2003","A",7414,"2003"
"613368",40890,"O'Hare Airport","10/15/2015","W",15217,"2015"
"613442",40890,"O'Hare Airport","12/11/2012","W",8297,"2012"
"613471",40890,"O'Hare Airport","01/07/2005","W",8145,"2005"
"613657",40890,"O'Hare Airport","06/01/2009","W",8539,"2009"
"613684",40890,"O'Hare Airport","06/05/2017","W",11914,"2017"
"614078",40890,"O'Hare Airport","12/03/2014","W",9075,"2014"
"614134",40890,"O'Hare Airport","07/01/2002","W",8534,"2002"
"614428",40890,"O'Hare Airport","12/19/2006","W",8997,"2006"
"614726",40890,"O'Hare Airport","11/26/2016","A",11321,"2016"
"615190",40890,"O'Hare Airport","11/18/2008","W",7420,"2008"
"615537",40890,"O'Hare Airport","12/05/2009","A",6056,"2009"
"615576",40890,"O'Hare Airport","02/09/2003","U",6060,"2003"
"615824",40890,"O'Hare Airport","06/01/2007","W",10792,"2007"
"615831",40890,"O'Hare Airport","06/02/2003","W",8434,"2003"
"616589",40890,"O'Hare Airport","11/06/2010","A",6908,"2010"
"616900",40890,"O'Hare Airport","03/14/2014","W",12319,"2014"
"617047",40890,"O'Hare Airport","11/18/2010","W",9226,"2010"
"617155",40890,"O'Hare Airport","12/29/2001","A",6711,"2001"
"617612",40890,"O'Hare Airport","05/15/2002","W",7712,"2002"
"617794",40890,"O'Hare Airport","04/17/2011","U",8027,"2011"
"617875",40890,"O'Hare Airport","10/22/2002","W",7818,"2002"
"617988",40890,"O'Hare Airport","01/14/2012","A",6920,"2012"
"618004",40890,"O'Hare Airport","04/26/2002","W",9006,"2002"
"618271",40890,"O'Hare Airport","01/27/2010","W",6287,"2010"
"618272",40890,"O'Hare Airport","04/01/2015","W",9681,"2015"
"618834",40890,"O'Hare Airport","06/16/2013","U",10347,"2013"
"619022",40890,"O'Hare Airport","04/02/2012","W",9857,"2012"
"619369",40890,"O'Hare Airport","11/01/2009","U",7523,"2009"
"619399",40890,"O'Hare Airport","05/15/2005","U",8235,"2005"
"619570",40890,"O'Hare Airport","04/08/2014","W",8757,"2014"
"619786",40890,"O'Hare Airport","12/09/2016","W",11604,"2016"
"619873",40890,"O'Hare Airport","05/17/2006","W",8801,"2006"
"620023",40890,"O'Hare Airport","09/20/2003","A",6166,"2003"
"620173",40890,"O'Hare Airport","10/27/2017","W",13660,"2017"
"620220",40890,"O'Hare Airport","05/13/2003","W",7367,"2003"
"620232",40890,"O'Hare Airport","08/30/2006","W",8800,"2006"
"620623",40890,"O'Hare Airport","11/12/2011","A",7764,"2011"
"621372",40890,"O'Hare Airport","03/14/2016","W",11308,"2016"
"621396",40890,"O'Hare Airport","05/19/2003","W",9175,"2003"
"621458",40890,"O'Hare Airport","03/03/2009","W",7416,"2009"
"621509",40890,"O'Hare Airport","05/11/2003","U",6319,"2003"
"621852",40890,"O'Hare Airport","06/25/2003","W",8967,"2003"
"622311",40890,"O'Hare Airport","05/20/2015","W",11197,"2015"
"622492",40890,"O'Hare Airport","09/12/2017","W",10651,"2017"
"622521",40890,"O'Hare Airport","04/22/2005","W",9748,"2005"
"622522",40890,"O'Hare Airport","03/07/2014","W",9779,"2014"
"622565",40890,"O'Hare Airport","02/14/2005","W",8860,"2005"
"622797",40890,"O'Hare Airport","07/12/2004","W",9581,"2004"
"622800",40890,"O'Hare Airport","01/05/2012","W",10557,"2012"
"622811",40890,"O'Hare Airport","05/03/2011","W",8092,"2011"
"623158",40890,"O'Hare Airport","09/30/2003","W",7233,"2003"
"623189",40890,"O'Hare Airport","11/29/2008","A",8906,"2008"
"623342",40890,"O'Hare Airport","10/18/2013","W",12615,"2013"
"623365",40890,"O'Hare Airport","01/13/2017","W",10448,"2017"
"623622",40890,"O'Hare Airport","11/02/2001","W",8652,"2001"
"623766",40890,"O'Hare Airport","07/24/2014","W",12652,"2014"
"623891",40890,"O'Hare Airport","03/25/2009","W",7809,"2009"
"624347",40890,"O'Hare Airport","01/31/2016","U",8193,"2016"
"624438",40890,"O'Hare Airport","04/16/2011","A",7050,"2011"
"624814",40890,"O'Hare Airport","03/20/2014","W",9663,"2014"
"625038",40890,"O'Hare Airport","06/09/2007","A",8812,"2007"
"625198",40890,"O'Hare Airport","01/20/2005","W",7774,"2005"
"625358",40890,"O'Hare Airport","10/12/2004","W",9026,"2004"
"625406",40890,"O'Hare Airport","08/20/2006","U",9350,"2006"
